session,user,stage,start,end,side,filename,moving_hand,held_out_user,held_out_stage,split,generalization
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,HandClawGraspFlicks,1654515219.3333333,1654515279.9166667,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-10_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,HandClawGraspFlicks,1654515219.3333333,1654515279.9166667,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-10_right,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,ShakaVulcanPeace,1654515299.7833333,1654515359.5833333,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-11_left,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,ShakaVulcanPeace,1654515299.7833333,1654515359.5833333,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-11_right,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,HookEmHornsOKScissors,1654515375.7,1654515435.8,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-12_left,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,HookEmHornsOKScissors,1654515375.7,1654515435.8,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-12_right,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,TwoHandedFreeStyle,1654515447.5,1654515681.1166666,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-13_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,TwoHandedFreeStyle,1654515447.5,1654515681.1166666,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-13_right,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,OneHandedFreeStyle,1654515700.8333333,1654515760.8833332,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-14_left,left,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,unconstrained,1654515700.8333333,1654515760.8833332,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-14_right,left,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,unconstrained,1654515771.2333333,1654515831.8833332,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-15_left,right,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,OneHandedFreeStyle,1654515771.2333333,1654515831.8833332,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-15_right,right,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,CountingUpDownFaceSideAway,1654514614.05,1654514673.7,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-2_left,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,CountingUpDownFaceSideAway,1654514614.05,1654514673.7,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-2_right,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,ThumbsSwipesWholeHand,1654514689.15,1654514748.6166666,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-3_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,ThumbsSwipesWholeHand,1654514689.15,1654514748.6166666,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-3_right,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerWigglingSpreading,1654514760.1166666,1654514819.6333334,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-4_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerWigglingSpreading,1654514760.1166666,1654514819.6333334,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-4_right,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerAbductionSeries,1654514832.1666667,1654514891.6666667,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-5_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerAbductionSeries,1654514832.1666667,1654514891.6666667,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-5_right,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,WristFlexionAbduction,1654514921.9833333,1654514982.2333333,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-6_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,WristFlexionAbduction,1654514921.9833333,1654514982.2333333,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-6_right,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerPinchesSingleFingerPinchesMultiple,1654514999.2166667,1654515058.5833333,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-7_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerPinchesSingleFingerPinchesMultiple,1654514999.2166667,1654515058.5833333,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-7_right,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerFreeform,1654515069.5,1654515129.5833333,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-8_left,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,FingerFreeform,1654515069.5,1654515129.5833333,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-8_right,both,False,True,test,stage
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,IndividualFingerPointingSnap,1654515147.75,1654515207.5666666,left,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-9_left,both,False,False,train,none
2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2,f6a246de38,IndividualFingerPointingSnap,1654515147.75,1654515207.5666666,right,2022-06-06-1654502400-5d6a1-cv-emg-pose-train@2-recording-9_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ThumbsUpDownThumbRotationsCWCCWP,1654512374.8833332,1654512441.8333333,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-1_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ThumbsUpDownThumbRotationsCWCCWP,1654512374.8833332,1654512441.8333333,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-1_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,IndividualFingerPointingSnap,1654513118.9833333,1654513178.6833334,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-10_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,IndividualFingerPointingSnap,1654513118.9833333,1654513178.6833334,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-10_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,HandClawGraspFlicks,1654513196.45,1654513256.7166667,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-11_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,HandClawGraspFlicks,1654513196.45,1654513256.7166667,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-11_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ShakaVulcanPeace,1654513301.9833333,1654513361.65,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-12_left,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ShakaVulcanPeace,1654513301.9833333,1654513361.65,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-12_right,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,HookEmHornsOKScissors,1654513376.9333334,1654513436.6666667,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-13_left,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,HookEmHornsOKScissors,1654513376.9333334,1654513436.6666667,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-13_right,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,TwoHandedFreeStyle,1654513458.4833333,1654513634.5,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-14_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,TwoHandedFreeStyle,1654513458.4833333,1654513634.5,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-14_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,TwoHandedFreeStyle,1654513783.3666666,1654513864.55,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-15_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,TwoHandedFreeStyle,1654513783.3666666,1654513864.55,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-15_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,OneHandedFreeStyle,1654513884.3833334,1654513913.5,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-16_left,left,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,unconstrained,1654513884.3833334,1654513913.5,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-16_right,left,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,OneHandedFreeStyle,1654513935.3666666,1654513981.5166667,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-17_left,left,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,unconstrained,1654513935.3666666,1654513981.5166667,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-17_right,left,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,unconstrained,1654513996.0333333,1654514055.5666666,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-18_left,right,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,OneHandedFreeStyle,1654513996.0333333,1654514055.5666666,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-18_right,right,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ThumbsUpDownThumbRotationsCWCCWP,1654514463.7,1654514484.8833332,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-19_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ThumbsUpDownThumbRotationsCWCCWP,1654514463.7,1654514484.8833332,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-19_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,CountingUpDownFaceSideAway,1654512477.6333334,1654512528.5166667,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-2_left,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,CountingUpDownFaceSideAway,1654512477.6333334,1654512528.5166667,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-2_right,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,CountingUpDownFaceSideAway,1654512559.0,1654512620.0333333,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-3_left,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,CountingUpDownFaceSideAway,1654512559.0,1654512620.0333333,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-3_right,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ThumbsSwipesWholeHand,1654512641.25,1654512701.75,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-4_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,ThumbsSwipesWholeHand,1654512641.25,1654512701.75,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-4_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerWigglingSpreading,1654512726.2666667,1654512787.05,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-5_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerWigglingSpreading,1654512726.2666667,1654512787.05,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-5_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerAbductionSeries,1654512808.6833334,1654512868.65,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-6_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerAbductionSeries,1654512808.6833334,1654512868.65,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-6_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,WristFlexionAbduction,1654512885.35,1654512945.5666666,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-7_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,WristFlexionAbduction,1654512885.35,1654512945.5666666,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-7_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerPinchesSingleFingerPinchesMultiple,1654512963.6333334,1654513023.8666666,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-8_left,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerPinchesSingleFingerPinchesMultiple,1654512963.6333334,1654513023.8666666,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-8_right,both,False,False,train,none
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerFreeform,1654513044.3833334,1654513104.5833333,left,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-9_left,both,False,True,test,stage
2022-06-06-1654502400-e8017-cv-emg-pose-train@2,f6a246de38,FingerFreeform,1654513044.3833334,1654513104.5833333,right,2022-06-06-1654502400-e8017-cv-emg-pose-train@2-recording-9_right,both,False,True,test,stage
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,TwoHandedFreeStyle,1654517765.0833333,1654517826.0166667,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-1_left,both,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,TwoHandedFreeStyle,1654517765.0833333,1654517826.0166667,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-1_right,both,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518350.9666667,1654518395.5166667,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-10_left,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,PokePinchCloseFar,1654518350.9666667,1654518395.5166667,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-10_right,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,GraspPunchCloseFar,1654518411.6666667,1654518456.3833334,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-11_left,left,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518411.6666667,1654518456.3833334,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-11_right,left,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518464.2,1654518508.4666667,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-12_left,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,GraspPunchCloseFar,1654518464.2,1654518508.4666667,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-12_right,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,PokeDrawPinchRotateclosefar,1654518525.9333334,1654518571.1833334,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-13_left,left,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518525.9333334,1654518571.1833334,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-13_right,left,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518578.8333333,1654518624.55,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-14_left,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,PokeDrawPinchRotateclosefar,1654518578.8333333,1654518624.55,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-14_right,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518643.1833334,1654518688.8,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-15_left,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,AllFingerPinchesThumbSwipeThumbRotate,1654518643.1833334,1654518688.8,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-15_right,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518701.6333334,1654518746.85,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-16_left,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,CountingUpDownFingerWigglingSpreading,1654518701.6333334,1654518746.85,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-16_right,right,False,True,test,stage
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,unconstrained,1654518760.4,1654518805.5333333,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-17_left,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,OneHandedFreeStyle,1654518760.4,1654518805.5333333,right,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-17_right,right,False,False,train,none
2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2,f6a246de38,FingerTouchPalmClapmrburns,1654518824.7666667,1654518884.5333333,left,2022-06-06-1654502400-ec386-cv-emg-pose-demonstration@2-recording-18_left,both,False,False,train,none
